Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/01/1999,18,9,40,37,97,89,4.15,3.682,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,06/11/1997,20,4,19,19,61,61,4.056,4.2,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/11/1994,23,5,34,33,81,79,4.379,4.165,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/03/1984,33,9,48,46,118,112,4,4,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/11/1984,33,9,8,7,8,7,3.34,3.34,1,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/06/1985,32,9,6,6,6,6,4.8,4.024,0,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/07/1975,42,1,6,5,14,12,3.471,3.471,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/08/1993,24,7,54,43,133,107,3.991,3.399,9,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,12/07/1985,32,4,26,23,58,52,4.083,3.793,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/09/1986,31,9,23,19,58,50,4.743,4.006,3,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/09/1993,24,9,54,50,140,132,0,0,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,05/08/1986,31,8,23,23,68,64,4.792,4.368,5,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,04/04/1989,28,9,37,37,98,94,4.5,4.5,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,09/01/1986,31,1,6,1,15,2,1.663,1.663,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/11/1981,36,8,26,26,66,66,3.75,3.75,5,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/01/1992,25,7,53,39,129,97,3.512,3.226,10,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/11/1994,22,6,39,33,99,84,3.33,3.553,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/04/1988,29,9,65,56,152,136,3.65,3.734,13,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/04/1988,29,9,65,56,152,136,4,4,13,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/02/1988,29,8,32,27,82,70,3,3.444,17,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,14/12/1998,18,1,4,3,13,10,3.242,3.242,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/05/1996,21,5,35,34,84,82,4.1,4.088,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27/06/1991,26,4,28,26,68,62,3.7,3.585,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,08/09/1985,32,9,31,31,80,80,3.686,4.16,5,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/09/1993,24,9,51,50,129,124,4.65,4.224,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/01/1993,24,9,57,57,139,139,4.8,4.8,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,08/08/1986,31,9,13,12,13,12,4,3.884,1,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/07/1992,25,6,39,39,99,99,4.311,4.252,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/03/1988,29,9,19,19,54,54,3.979,4.113,3,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/03/1988,29,3,12,10,28,24,3.329,3.671,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,11/01/1995,22,9,52,51,128,123,4.025,4.258,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/06/1992,25,3,18,18,42,42,3.776,3.866,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/04/1989,28,5,31,31,72,72,3.857,4.029,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,28/09/1997,20,2,9,9,29,29,3.766,3.778,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/11/1997,19,2,7,6,22,19,2.967,3.477,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,12/12/1995,21,4,25,21,78,65,4.169,4.032,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,08/07/1993,24,3,11,11,36,36,4.735,4.409,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/02/1995,22,6,40,40,95,95,4.393,4.31,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/09/1997,20,4,19,19,61,61,4.453,4.368,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/01/1997,20,2,13,13,42,42,3.719,3.989,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/02/1989,28,9,25,25,69,67,4.792,4.55,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/02/1994,23,4,24,19,59,47,1.35,3.319,8,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/01/1993,24,9,57,57,137,137,4.7,4.7,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,06/12/1997,19,1,4,4,13,13,4.038,4.038,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/08/1984,33,7,33,19,82,48,0.25,3.009,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,11/01/1990,27,1,6,6,14,14,3.471,3.471,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27/09/1994,23,1,15,5,37,13,0.925,1.668,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/05/1990,27,9,55,54,133,131,5,3.94,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/05/1990,27,9,55,54,133,131,3.5,3.5,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/12/1996,20,3,15,15,44,44,4.485,4.184,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/08/1996,21,5,38,29,91,72,3.338,3.508,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,28/02/1997,20,4,19,19,61,61,4.403,4.339,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/11/1991,25,1,3,2,10,7,2.65,2.65,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,29/05/1996,21,3,20,18,64,58,4.059,3.7,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,28/08/1997,20,4,20,19,63,60,3.953,3.94,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/01/1991,26,9,61,57,148,137,4.1,4.024,11,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/06/1998,19,1,10,8,32,26,3.479,3.406,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31/08/1996,21,2,8,8,26,26,4.627,4.554,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,05/08/1997,20,2,8,8,26,26,3.8,3.904,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27/06/1993,24,6,47,40,113,96,3.88,3.467,12,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/01/1996,21,4,29,29,69,69,4.514,4.21,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,24/12/1991,25,1,12,5,28,12,0.657,1.481,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/11/1979,38,3,12,12,43,43,4.421,4.467,2,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/04/1998,19,1,4,4,13,13,3.446,3.446,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/08/1998,19,2,5,5,16,16,4.134,4.102,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/08/1998,19,1,4,4,13,13,4.062,4.062,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27/09/1993,24,2,8,8,21,21,3.95,3.738,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/08/1987,30,9,40,40,102,100,3.777,3.777,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/08/1987,30,9,40,40,102,100,4,4.06,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,30/08/1996,21,5,36,36,85,85,4.379,4.285,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/07/1995,22,5,37,37,87,87,4.58,4.345,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/07/1998,19,2,8,8,26,26,4.277,4.44,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/10/1989,28,2,24,12,58,29,2.26,2.71,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/05/1990,27,9,64,55,153,133,3.25,3.662,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/05/1990,27,9,64,55,153,133,4,4,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/05/1992,25,6,49,31,122,78,0.962,2.723,9,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,04/05/1990,27,9,58,56,145,139,4.5,4.5,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,14/12/1996,20,4,20,20,64,64,4.397,4.309,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/03/1994,23,9,51,51,132,132,0,0,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,30/10/1992,25,8,48,45,122,113,3.064,3.786,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,04/01/1990,27,5,31,25,75,60,1.19,3.556,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/10/1989,28,9,38,38,99,97,4.643,4.631,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/02/1990,27,9,50,45,132,119,4.819,4.2,12,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,23/03/1987,30,9,53,48,124,113,4.3,3.734,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,23/03/1987,30,9,53,48,124,113,0,0,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,14/09/1998,19,3,4,4,13,13,4.188,3.689,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,14/09/1998,19,2,4,4,13,13,3.477,3.466,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/03/1988,29,9,24,24,66,66,4.458,4.212,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/04/1995,22,7,45,44,110,108,3.587,3.902,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/04/1990,27,1,6,2,15,6,2.253,2.253,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/01/1999,18,3,6,6,14,14,4.1,4.138,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,18/08/1984,33,4,25,23,58,54,3.656,3.694,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,14/08/1991,26,2,13,13,42,42,4.738,4.579,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/12/1970,46,5,30,30,73,73,4.308,4.427,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/08/1998,19,2,5,5,16,16,4.381,4.245,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/08/1998,19,1,4,4,13,13,4.077,4.077,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/10/1997,20,1,4,4,13,13,4.1,4.1,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/12/1992,24,1,6,3,15,6,2.053,2.053,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/01/1987,30,9,33,29,82,71,0,0,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/12/1987,29,9,14,13,41,39,4.192,3.803,2,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/01/1993,24,8,47,47,121,121,4.444,4.171,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/08/1994,23,9,59,57,141,137,4,4.064,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/08/1994,23,9,59,57,141,137,0.5,0.5,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,04/05/1986,31,9,14,14,14,14,4.2,3.873,1,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27/01/1988,29,2,12,11,28,26,3.15,3.462,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,14/12/1995,21,2,9,9,29,29,4.153,4.045,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,08/08/1997,20,3,14,14,45,45,4.653,4.509,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/05/1996,21,1,8,6,26,20,3.004,3.069,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,14/08/1996,21,1,4,1,13,3,2.604,2.604,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,30/07/1998,19,2,4,4,13,13,4.119,3.975,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,30/07/1998,19,1,4,4,13,13,3.831,3.831,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/04/1997,20,1,4,4,13,13,3.792,3.792,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,28/05/1991,26,9,55,55,136,132,4.208,4.208,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,06/07/1993,24,3,30,17,69,41,0.3,2.719,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/02/1996,21,1,8,4,26,14,1.754,2.462,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/07/1986,31,6,42,42,101,101,4.557,4.365,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/12/1995,21,5,34,33,81,79,3.892,4.057,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,24/10/1987,30,9,33,28,83,73,4.5,3.803,13,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/04/1996,21,3,16,16,52,52,4.204,4.048,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/01/1998,19,1,8,4,26,13,3.146,3.321,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,30/05/1995,22,1,4,3,13,10,3.408,3.408,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/02/1988,29,9,27,27,74,72,4.979,4.569,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/04/1995,22,6,30,30,72,72,4.229,4.098,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/03/1998,19,4,20,16,63,51,2.5,3.762,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,05/08/1994,23,4,29,29,67,67,3.938,4.251,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,30/11/1984,32,4,13,5,32,14,1,2.734,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/04/1990,27,1,6,6,14,14,3.686,3.686,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/08/1988,29,8,6,6,26,24,4.075,4.292,1,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,28/08/1996,21,5,34,32,85,79,3.607,3.803,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/03/1994,23,9,58,57,141,136,4.571,4.194,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/03/1994,23,9,58,57,141,136,4.3,4.3,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/08/1994,23,4,29,24,67,57,3.92,3.51,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/03/1991,26,9,59,52,145,132,4,3.789,15,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/12/1993,23,7,12,12,30,30,4.3,4.19,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27/10/1999,18,1,4,4,13,13,3.346,3.346,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,29/10/1980,37,8,35,35,84,82,3.5,3.5,5,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,16/08/1987,30,9,30,30,79,79,4.942,4.508,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,05/04/1989,28,2,14,12,35,31,3.33,3.521,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,25/06/1994,23,4,14,13,45,42,3.419,3.463,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,15/03/1995,22,8,53,44,131,113,3.393,3.716,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,08/07/1987,30,1,6,0,16,0,0,1.322,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,21/01/1980,37,4,26,26,65,65,3.835,3.938,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31/01/1982,35,3,20,19,47,45,4.179,4.252,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/06/1985,32,6,19,17,45,38,2.95,3.665,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,15/09/1998,19,1,10,9,32,29,4.192,4.036,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,03/06/1997,20,2,8,8,26,26,3.781,3.688,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,08/11/1991,26,2,16,16,39,39,3.475,3.821,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/01/1991,26,9,58,54,143,135,3.883,3.837,12,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,25/02/1993,24,9,48,48,130,126,4.1,4.242,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,02/04/1996,21,3,16,14,52,46,3.469,3.723,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,15/02/1992,25,7,45,45,115,115,4.215,3.969,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,01/01/1999,18,9,8,8,8,8,4.38,4.38,1,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,02/11/1983,34,2,16,15,39,37,3.792,3.562,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,01/01/1990,27,7,64,31,155,76,1.794,2.555,10,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,28/10/1995,22,5,53,26,173,81,2.933,2.833,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,14/11/1991,26,2,10,9,25,23,3.32,3.57,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,03/02/1997,20,1,4,4,13,13,4.212,4.212,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,19/12/1988,28,9,43,43,111,107,4,4,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,01/09/1992,25,9,55,55,136,136,4.333,4.333,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,14/11/1992,25,3,24,15,55,37,0.45,2.926,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,10/12/1995,21,1,8,3,26,9,2.081,2.308,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,26/05/1986,31,1,6,0,14,0,1.657,1.657,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,04/12/1991,25,1,6,0,15,0,0.6,0.6,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,12/12/1986,30,1,11,5,27,12,2.15,2.478,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,02/01/1995,22,2,13,13,42,42,4.022,3.974,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,30/11/1993,23,2,15,7,33,16,1.5,2.324,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,21/03/1996,21,4,34,19,81,47,1.65,2.755,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,02/01/1995,22,6,31,29,72,68,4.392,3.909,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,07/03/1997,20,2,8,8,26,26,3.292,3.298,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,08/01/1993,24,2,21,8,51,23,0.45,2.263,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,30/05/1991,26,6,42,42,100,100,4.417,4.224,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,01/11/1991,26,1,10,7,25,19,2.575,2.941,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/02/1999,18,2,9,9,29,29,4.15,4.2,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31/08/1989,28,9,48,46,118,112,3.4,3.962,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,04/11/1997,20,3,18,18,58,58,4.441,4.276,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/11/1984,33,4,3,3,10,10,3.95,4.176,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,29/12/1986,30,9,32,30,84,77,3.72,3.976,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,11/01/1986,31,9,11,10,11,10,3.1,3.631,2,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,29/05/1987,30,2,12,11,30,26,3.557,3.89,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/03/1991,26,2,18,12,42,28,2.493,3.021,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/12/1985,31,9,39,38,113,101,1.907,4.219,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/01/1999,18,9,22,18,64,51,3.85,3.569,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/01/1999,18,9,22,18,64,51,4.5,4.5,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31/08/1968,49,9,21,21,21,21,4.5,4.108,3,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/09/1988,29,4,29,24,71,59,3.35,3.404,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/01/1990,27,9,38,38,96,94,5,5,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/03/1993,24,2,25,13,61,33,3.225,2.384,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/01/1982,35,4,13,13,30,30,3.74,4.131,89,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/06/1993,24,5,30,30,73,73,4.117,4.004,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/03/1991,26,9,59,57,147,139,4.9,4.9,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/07/1988,29,8,33,33,88,86,4.742,4.424,5,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/08/1995,22,7,43,43,101,101,4.433,4.267,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/03/1995,22,9,56,50,142,127,4.1,3.683,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/12/1995,21,1,4,0,13,0,0.588,0.588,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/07/1976,41,8,28,28,68,68,0,0,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/07/1997,20,3,13,12,42,39,3.108,3.452,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,24/04/1990,27,6,57,27,148,74,0.171,2.404,11,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/01/1994,23,1,4,4,13,13,4.012,4.012,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/04/1998,19,2,13,13,42,42,4.381,4.311,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/07/1991,26,5,9,7,22,18,2.925,3.654,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,11/07/1996,21,4,24,24,60,60,4.438,4.408,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/07/1995,22,2,20,13,47,33,2.26,2.913,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,04/06/1996,21,1,4,0,13,0,1.727,1.727,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,26/11/1987,29,8,63,49,158,125,4.256,3.23,11,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,10/11/1990,27,5,52,28,122,69,1.157,2.676,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,13/04/1994,23,2,13,8,33,21,2.075,3.22,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,27/09/1989,28,1,6,1,15,2,0.93,0.93,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/06/1996,21,3,13,13,42,42,4.431,4.412,2,ACTIVO
