Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/08/1994,23,4,29,24,67,57,3.92,3.51,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/03/1991,26,9,59,52,145,132,4,3.789,15,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/12/1993,23,7,12,12,30,30,4.3,4.19,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27/10/1999,18,1,4,4,13,13,3.346,3.346,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,29/10/1980,37,8,35,35,84,82,3.5,3.5,5,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,16/08/1987,30,9,30,30,79,79,4.942,4.508,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,05/04/1989,28,2,14,12,35,31,3.33,3.521,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,25/06/1994,23,4,14,13,45,42,3.419,3.463,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,15/03/1995,22,8,53,44,131,113,3.393,3.716,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,08/07/1987,30,1,6,0,16,0,0,1.322,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,21/01/1980,37,4,26,26,65,65,3.835,3.938,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31/01/1982,35,3,20,19,47,45,4.179,4.252,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/06/1985,32,6,19,17,45,38,2.95,3.665,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,15/09/1998,19,1,10,9,32,29,4.192,4.036,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,03/06/1997,20,2,8,8,26,26,3.781,3.688,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,08/11/1991,26,2,16,16,39,39,3.475,3.821,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/01/1991,26,9,58,54,143,135,3.883,3.837,12,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,25/02/1993,24,9,48,48,130,126,4.1,4.242,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,02/04/1996,21,3,16,14,52,46,3.469,3.723,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,15/02/1992,25,7,45,45,115,115,4.215,3.969,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,01/01/1999,18,9,8,8,8,8,4.38,4.38,1,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,02/11/1983,34,2,16,15,39,37,3.792,3.562,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,01/01/1990,27,7,64,31,155,76,1.794,2.555,10,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,28/10/1995,22,5,53,26,173,81,2.933,2.833,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,14/11/1991,26,2,10,9,25,23,3.32,3.57,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,03/02/1997,20,1,4,4,13,13,4.212,4.212,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,19/12/1988,28,9,43,43,111,107,4,4,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,01/09/1992,25,9,55,55,136,136,4.333,4.333,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,14/11/1992,25,3,24,15,55,37,0.45,2.926,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,10/12/1995,21,1,8,3,26,9,2.081,2.308,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,26/05/1986,31,1,6,0,14,0,1.657,1.657,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,04/12/1991,25,1,6,0,15,0,0.6,0.6,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,12/12/1986,30,1,11,5,27,12,2.15,2.478,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,02/01/1995,22,2,13,13,42,42,4.022,3.974,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,30/11/1993,23,2,15,7,33,16,1.5,2.324,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,21/03/1996,21,4,34,19,81,47,1.65,2.755,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,02/01/1995,22,6,31,29,72,68,4.392,3.909,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,07/03/1997,20,2,8,8,26,26,3.292,3.298,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,08/01/1993,24,2,21,8,51,23,0.45,2.263,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,30/05/1991,26,6,42,42,100,100,4.417,4.224,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,01/11/1991,26,1,10,7,25,19,2.575,2.941,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/02/1999,18,2,9,9,29,29,4.15,4.2,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31/08/1989,28,9,48,46,118,112,3.4,3.962,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,04/11/1997,20,3,18,18,58,58,4.441,4.276,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/11/1984,33,4,3,3,10,10,3.95,4.176,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,29/12/1986,30,9,32,30,84,77,3.72,3.976,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,11/01/1986,31,9,11,10,11,10,3.1,3.631,2,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,29/05/1987,30,2,12,11,30,26,3.557,3.89,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/03/1991,26,2,18,12,42,28,2.493,3.021,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/12/1985,31,9,39,38,113,101,1.907,4.219,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/01/1999,18,9,22,18,64,51,3.85,3.569,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/01/1999,18,9,22,18,64,51,4.5,4.5,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31/08/1968,49,9,21,21,21,21,4.5,4.108,3,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/09/1988,29,4,29,24,71,59,3.35,3.404,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/01/1990,27,9,38,38,96,94,5,5,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/03/1993,24,2,25,13,61,33,3.225,2.384,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/01/1982,35,4,13,13,30,30,3.74,4.131,89,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/06/1993,24,5,30,30,73,73,4.117,4.004,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/03/1991,26,9,59,57,147,139,4.9,4.9,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/07/1988,29,8,33,33,88,86,4.742,4.424,5,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/08/1995,22,7,43,43,101,101,4.433,4.267,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/03/1995,22,9,56,50,142,127,4.1,3.683,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/12/1995,21,1,4,0,13,0,0.588,0.588,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/07/1976,41,8,28,28,68,68,0,0,4,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/07/1997,20,3,13,12,42,39,3.108,3.452,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,24/04/1990,27,6,57,27,148,74,0.171,2.404,11,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/01/1994,23,1,4,4,13,13,4.012,4.012,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/04/1998,19,2,13,13,42,42,4.381,4.311,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,26/07/1991,26,5,9,7,22,18,2.925,3.654,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,11/07/1996,21,4,24,24,60,60,4.438,4.408,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/07/1995,22,2,20,13,47,33,2.26,2.913,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,04/06/1996,21,1,4,0,13,0,1.727,1.727,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,26/11/1987,29,8,63,49,158,125,4.256,3.23,11,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,10/11/1990,27,5,52,28,122,69,1.157,2.676,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,13/04/1994,23,2,13,8,33,21,2.075,3.22,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,27/09/1989,28,1,6,1,15,2,0.93,0.93,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/06/1996,21,3,13,13,42,42,4.431,4.412,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/05/1995,22,1,7,6,23,20,3.73,3.639,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,03/04/1997,20,1,4,4,13,13,3.512,3.512,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,29/01/1993,24,9,56,54,137,133,4.5,3.729,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,06/04/1995,22,6,36,36,86,86,4.493,4.519,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27/06/1996,21,3,15,13,48,42,3.947,3.647,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/01/1990,27,9,17,17,52,50,4.5,4.319,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/02/1991,26,6,49,33,122,83,1.955,3.109,12,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/12/1990,26,9,49,49,126,122,4.5,4.203,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/12/1990,26,9,49,49,126,122,4.166,4.166,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/09/1989,28,9,60,57,143,137,4.517,3.926,13,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/09/1989,28,9,60,57,143,137,4.5,4.5,13,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27/05/1988,29,9,50,50,131,127,4.431,4.412,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31/07/1993,24,1,6,5,15,13,3.373,3.373,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,09/11/1986,31,9,56,49,134,118,0,0,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,01/01/1990,27,4,9,7,22,18,2.35,3.553,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,04/07/1991,26,9,70,55,169,137,4.333,4.333,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,19/04/1993,24,9,57,53,144,134,4,4,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31/05/1987,30,9,53,39,131,96,3.875,3.875,12,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,31/05/1987,30,9,53,39,131,96,3.3,3.191,12,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/12/1988,28,9,32,32,85,83,4.879,4.593,5,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/06/1997,20,1,4,2,13,6,2.935,2.935,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/07/1997,20,5,36,36,85,85,4.6,4.098,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/04/1994,23,7,42,42,102,102,4.331,4.161,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,24/06/1992,25,9,54,54,135,133,4.622,4.691,8,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/12/1998,18,2,8,8,26,26,3.619,3.556,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/08/1994,23,3,20,14,49,37,2.057,3.009,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,08/09/1994,23,9,58,55,138,129,4.65,4.346,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,08/09/1994,23,9,58,55,138,129,4.1,4.1,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31/05/1994,23,9,53,52,132,130,4,4.199,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/02/1997,20,4,25,25,62,62,4.464,4.393,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/09/1994,23,1,6,0,15,0,0.39,0.39,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,04/09/1995,22,5,36,35,84,83,4.357,4.288,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/12/1992,24,2,17,11,41,27,0,2.357,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/11/1997,20,2,9,9,29,29,3.969,3.809,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,21/11/1989,27,8,50,48,128,120,4.346,3.925,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/03/1988,29,4,12,2,26,4,1.021,2.718,3,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/10/1987,30,9,44,40,110,98,4,4,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Masculino,25/05/1998,19,2,4,4,13,13,3.442,3.81,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/10/1993,24,9,52,50,133,129,3.5,3.718,9,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,09/07/1995,22,1,9,4,23,10,1.76,2.02,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/01/1950,67,8,49,49,120,120,4.45,4.247,8,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/03/1994,23,9,58,57,140,138,0.5,0.5,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/03/1991,26,9,62,56,151,136,4,3.643,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/03/1991,26,9,62,56,151,136,4,4,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/12/1993,23,4,30,19,73,51,2.463,3.332,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,06/02/1994,23,2,12,12,39,39,4.038,4,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,13/09/1993,24,6,40,38,96,92,4.077,4.105,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/02/1998,19,2,13,13,42,42,4.559,4.102,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/09/1992,25,1,5,3,13,8,3.15,3.15,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,03/10/1996,21,1,8,1,26,3,1.231,1.827,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,11/06/1996,21,5,40,35,96,86,3.813,3.482,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,09/08/1997,20,1,4,4,13,13,3.981,3.981,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/12/1992,24,3,4,4,13,13,3.992,3.886,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,04/03/1996,21,1,4,4,13,13,3.777,3.777,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/12/1995,21,6,43,35,107,89,3.911,3.49,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,04/06/1998,19,1,4,4,13,13,4.081,4.081,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31/08/1996,21,1,9,8,29,26,3.344,3.34,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,24/11/1991,25,8,56,51,142,130,4.633,3.691,11,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/11/1990,27,9,61,56,148,138,4.4,4.4,11,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31/07/1989,28,4,13,13,30,30,4.488,4.326,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,27/04/1987,30,1,11,8,26,20,3.46,3.547,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/11/1993,23,6,49,37,115,87,3.625,3.421,7,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/11/1992,24,9,57,57,137,137,4.7,4.7,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/09/1997,20,1,4,4,13,13,3.696,3.696,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,29/08/1986,31,9,37,37,91,89,3.5,4.04,12,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/03/1985,32,3,24,21,57,49,4.107,3.68,8,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/05/1988,29,9,43,41,107,101,4,3.812,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/05/1988,29,9,43,41,107,101,4,4,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,12/03/1982,35,3,8,8,29,29,4.35,4.152,2,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,12/03/1982,35,3,8,8,29,29,4.35,4.152,2,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,06/02/1992,25,2,26,11,62,24,0.438,2.231,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,11/05/1994,23,5,34,31,83,77,3.7,3.756,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/06/1991,26,9,58,58,138,138,4.5,4.5,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,08/06/1993,24,3,18,18,43,43,4.7,4.479,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,14/06/1997,20,3,14,14,45,45,4.2,4.102,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,22/01/1998,19,4,20,20,64,64,4.366,4.12,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,29/08/1994,23,5,33,33,78,78,4.171,4.245,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/10/1994,23,6,46,42,108,98,4.183,3.702,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/07/1994,23,4,25,25,61,61,4.25,4.322,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/06/1996,21,8,46,46,114,114,4.361,4.321,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,06/06/1994,23,1,4,3,13,10,2.927,2.927,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/01/1994,23,9,63,52,152,124,2.5,3.485,10,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/01/1994,23,9,63,52,152,124,4,4,10,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,28/05/1997,20,2,11,9,36,30,3.531,3.219,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,21/10/1990,27,9,45,44,113,109,3.89,3.946,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,06/10/1996,21,3,4,4,14,14,4.743,3.932,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/12/1995,21,6,40,40,97,97,4.284,4.294,6,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,24/11/1992,24,4,28,27,67,65,3.858,3.735,4,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,07/08/1993,24,1,4,4,13,13,3.8,3.8,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/12/1991,25,9,38,36,95,91,3.8,3.848,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/12/1991,25,9,38,36,95,91,3.666,3.666,6,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/08/1995,22,3,16,16,39,39,4.375,4.264,2,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,24/02/1992,25,7,44,39,115,101,4.653,3.869,13,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/01/1996,21,5,30,28,72,68,4.78,4.061,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,14/03/1990,27,2,6,2,14,4,2.514,2.995,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,28/05/1992,25,9,53,53,135,132,4.833,4.833,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/10/1994,23,7,46,46,111,111,3.806,4.028,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,29/08/1996,21,5,36,36,85,85,4.3,4.011,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,14/03/1987,30,4,9,2,22,6,4.3,3.384,7,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,21/03/1986,31,10,52,49,127,119,4.389,4.239,7,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,09/03/1998,19,2,13,13,42,42,4.663,4.554,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,31/08/1996,21,5,32,32,75,75,4.486,4.361,4,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/01/1992,25,9,55,52,140,131,3.7,3.784,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,29/11/1972,44,9,54,54,127,127,4.333,4.308,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,20/02/1975,42,9,26,26,26,26,4,3.982,3,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/02/1996,21,2,5,5,16,16,4.013,3.976,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/07/1994,23,9,49,49,127,127,4.2,4.183,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,30/11/1996,20,3,18,18,57,57,4.23,4.143,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,06/03/1997,20,5,37,37,87,87,4.663,4.41,5,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/04/1998,19,3,4,4,13,13,3.881,4.117,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,15/04/1998,19,3,12,12,39,39,4.54,4.196,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/12/1991,25,9,57,53,140,132,4.42,3.694,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,23/12/1991,25,9,57,53,140,132,3.333,3.333,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,28/07/1983,34,5,25,11,56,26,2.079,2.863,5,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,29/01/1996,21,7,46,46,112,112,3.877,4.3,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,06/01/1997,20,1,4,2,13,7,2.335,2.335,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,19/04/1991,26,9,70,57,165,135,3.3,3.3,10,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/06/1997,20,2,8,7,26,23,4.096,4.15,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,16/01/1998,19,2,13,12,42,38,4.162,4.15,3,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/04/1992,25,10,66,63,149,142,4.35,4.083,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,25/04/1992,25,10,66,63,149,142,4.333,4.333,9,GRADUADO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,18/02/1999,18,2,9,8,29,26,4.034,3.878,1,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/06/1998,19,4,5,5,16,16,4.306,4.043,0,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,17/06/1998,19,3,14,14,45,45,4.278,3.949,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/01/1999,18,5,6,2,16,4,1.125,3.271,1,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,11/08/1995,22,1,4,1,13,3,1.915,1.915,0,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/09/1989,28,3,26,15,64,36,1.175,2.609,6,DESERTOR
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,02/10/1997,20,3,14,14,45,45,4.175,4.177,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/08/1996,21,5,34,29,86,73,2.233,3.574,7,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,10/01/1998,19,2,13,13,42,42,4.597,4.498,2,ACTIVO
COMUNICACIÓN SOCIAL Y PERIODISMO,Femenino,01/05/1993,24,2,9,8,23,21,3.263,3.657,1,ACTIVO
