Carrera,Sexo,FechaNacimiento,Edad,Semestre,AsignaturasCursadas,AsignaturasAprobadas,CreditosCursados,CreditosAprobados,PromedioUltimoPeriodo,PromedioAcumulado,Duracion,Estado
INGENIERÍA INDUSTRIAL,Femenino,04/01/1993,24,3,8,3,25,9,1.035,2.598,1,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,03/04/1982,35,3,3,0,9,0,0.2,2.724,0,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,28/04/1982,35,1,6,6,17,17,4,4,0,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,18/12/1992,24,4,25,21,80,66,2.977,3.309,5,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,02/02/1984,33,5,41,26,128,81,0.75,3.285,8,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,11/02/1996,21,5,38,27,120,85,2.525,3.124,7,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,04/05/1995,22,1,4,0,13,0,2.035,2.035,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,07/04/1992,25,3,25,18,81,57,2.825,3.353,8,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,06/10/1994,23,4,27,18,85,55,3.4,3.126,8,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,13/02/1998,19,2,4,4,13,13,3.362,3.566,0,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,13/02/1998,19,1,5,5,16,16,3.731,3.731,0,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,21/07/1994,23,4,18,15,56,46,3.675,3.366,2,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,23/11/1986,30,2,14,7,44,22,2.34,2.863,3,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,22/04/1990,27,1,4,1,9,2,1.744,1.744,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,18/07/1988,29,2,15,12,45,35,3.34,3.356,3,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,11/06/1971,46,10,60,55,184,167,4.2,3.772,10,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,15/07/1980,37,2,12,7,38,22,3.55,3.236,2,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,08/03/1987,30,10,35,30,101,86,3.65,3.352,9,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,21/09/1991,26,3,11,11,35,35,3.55,3.756,2,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,03/11/1980,37,4,15,5,55,18,2.955,3.342,6,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,03/09/1986,31,10,21,19,52,50,4.088,4.209,2,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,14/06/1985,32,8,50,45,154,139,3.62,3.461,11,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,14/12/1998,18,3,30,18,95,55,3.517,2.953,5,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,21/12/1991,25,7,58,41,180,127,3.33,3.132,10,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,01/11/1992,25,8,42,38,128,116,2.58,3.5,6,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,08/02/1989,28,1,5,0,16,0,1.181,1.181,0,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,25/01/1994,23,6,34,33,106,103,4.158,4.037,6,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,16/05/1996,21,10,64,64,165,162,4.3,4.143,8,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,31/03/1994,23,1,4,3,13,9,3.054,3.325,0,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,09/07/1990,27,1,6,6,17,17,3.947,3.947,0,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,28/02/1983,34,10,25,25,67,67,4.083,4.083,3,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,28/02/1983,34,10,25,25,67,67,4.3,3.791,3,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,19/04/1988,29,1,5,0,16,0,0.722,0.722,0,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,02/11/1993,24,2,15,7,48,22,0.966,2.309,3,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,16/04/1996,21,6,41,36,129,112,4.1,3.523,7,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,22/03/1991,26,9,68,54,210,165,3.925,3.319,11,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,04/03/1993,24,4,15,8,46,24,4.125,3.03,5,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,26/10/1983,34,3,48,12,140,31,0,2.235,13,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,01/01/1991,26,1,6,5,20,16,3.76,3.67,1,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,23/08/1986,31,10,62,54,190,166,3.738,3.512,10,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,05/07/1980,37,1,5,0,16,0,0.909,0.909,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,16/06/1980,37,10,64,55,197,167,3.55,3.427,16,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,21/02/1979,38,2,20,9,60,24,0.858,2.289,3,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,20/10/1992,25,1,5,1,16,3,1.078,1.078,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,02/12/1987,29,5,42,21,134,66,0.975,2.611,8,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,22/01/1989,28,6,39,34,122,105,3.44,3.668,7,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,02/11/1990,27,4,37,24,114,74,3.375,3.129,12,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,05/12/1984,32,4,38,19,116,56,3.825,2.859,13,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,28/11/1993,23,1,4,0,13,0,1.512,1.512,0,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,02/07/1986,31,5,14,11,43,34,3.375,3.383,2,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,26/05/1990,27,1,4,4,13,13,3.885,3.885,0,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,29/11/1989,27,2,9,6,29,19,2.165,2.872,1,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,30/01/1986,31,10,52,49,160,150,3.5,3.678,13,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,30/01/1986,31,10,52,49,160,150,4.5,4.5,13,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,17/11/1995,21,3,14,13,45,42,3.628,3.872,3,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,23/01/1987,30,1,6,6,17,17,3.465,3.465,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,20/02/1979,38,1,8,7,24,21,3.613,3.878,1,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,14/04/1991,26,2,22,8,71,25,0.585,2.191,3,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,23/02/1987,30,2,6,0,15,0,0.573,2.502,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,19/06/1989,28,1,10,8,29,21,3.058,3.198,1,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,08/01/1983,34,10,67,56,203,170,3.663,3.352,13,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,10/08/1995,22,7,38,37,118,115,3.575,3.555,7,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,26/09/1982,35,7,43,38,134,117,3.7,3.602,17,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,28/12/1979,37,10,20,20,61,61,4.44,3.72,4,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,01/01/2000,17,9,6,6,12,12,4.55,4.55,0,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,01/01/2000,17,9,6,6,12,12,3.4,3.778,0,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,05/07/1985,32,2,19,8,59,24,1.795,3.044,7,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,27/03/1985,32,3,9,8,27,24,3.33,3.423,1,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,16/02/1982,35,3,3,3,10,10,3.8,3.485,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,12/09/1996,21,2,19,9,61,29,1.688,2.42,3,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,21/09/1999,18,2,11,11,35,35,4.187,4.117,1,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,18/06/1985,32,2,3,3,10,10,3.48,3.375,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,02/06/1992,25,1,17,4,54,12,0.758,2.07,2,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,04/01/1991,26,4,4,1,12,3,2.6,3.528,0,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,19/06/1989,28,3,4,4,12,12,4.425,4.396,1,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,16/02/1989,28,6,26,21,82,65,2.6,3.331,5,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,13/02/1983,34,10,26,22,80,67,4.2,3.534,4,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,23/04/1990,27,3,24,12,75,37,0.938,2.779,5,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,16/08/1985,32,10,49,44,140,125,3.383,3.531,10,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,11/05/1993,24,2,15,6,48,19,0.75,1.729,3,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,17/09/1980,37,10,26,26,69,69,3.7,3.605,3,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,31/03/1989,28,9,42,42,122,122,4.583,4.583,6,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,16/10/1987,30,5,34,22,104,67,3.04,3.147,5,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,11/08/1987,30,10,32,32,99,99,4,4,6,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,11/08/1987,30,10,32,32,99,99,3.91,3.882,6,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,03/04/1986,31,9,9,9,16,16,4.166,4.166,1,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,11/05/1997,20,3,20,19,64,60,4.022,3.841,3,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,18/06/1987,30,1,6,0,19,0,0.403,0.403,0,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,25/01/1995,22,4,35,17,112,53,1.383,2.507,9,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,30/06/1987,30,1,6,0,17,0,1.191,1.191,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,27/05/1986,31,5,8,5,26,16,2.32,3.322,1,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,09/12/1988,28,9,56,42,168,123,3.15,3.159,13,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,19/04/1977,40,7,45,36,135,109,3.853,3.586,12,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,29/11/1982,34,10,2,2,5,5,4.2,4.2,1,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,22/03/1995,22,3,15,15,48,48,4.194,4.045,2,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,30/11/1992,24,1,8,5,26,16,2.805,3.042,2,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,10/07/1986,31,9,62,45,188,137,3.589,3.167,16,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,08/11/1997,20,3,21,15,68,47,3.194,3.173,3,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,07/04/1995,22,1,5,5,16,16,3.638,3.638,0,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,06/10/1991,26,10,58,56,176,170,4.45,3.878,9,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,06/10/1991,26,10,58,56,176,170,4,4,9,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,06/05/1973,44,10,48,48,137,137,4.85,3.97,7,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,08/07/1997,20,1,9,3,29,10,0.415,1.841,1,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,05/02/1982,35,10,44,42,126,120,4.333,4.333,12,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,05/02/1982,35,10,44,42,126,120,4.025,3.518,12,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,16/11/1988,29,10,40,39,117,114,4.666,4.666,6,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,16/11/1988,29,10,40,39,117,114,4.15,3.942,6,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,01/08/1989,28,4,24,16,76,49,2.275,2.785,6,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,28/03/1983,34,9,50,34,153,105,3.25,3.193,9,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,28/03/1983,34,9,50,34,153,105,4,4,9,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,23/09/1982,35,2,7,6,23,19,2.808,3.109,1,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,05/10/1979,38,6,38,28,118,88,1.83,3.202,11,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,21/08/1982,35,4,8,3,26,10,4.7,3.16,2,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,22/08/1996,21,3,20,17,64,54,3.831,3.534,3,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,02/08/1989,28,8,63,49,191,151,3.92,3.488,16,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,30/03/1984,33,1,8,5,25,16,2.533,2.812,1,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,02/05/1984,33,2,18,6,57,19,2.077,2.203,4,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,07/11/1993,24,8,55,49,169,151,3.874,3.483,11,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,16/05/1993,24,1,9,0,29,0,0.48,0.166,1,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,16/02/1978,39,10,50,42,139,112,3.65,3.599,9,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,21/03/1991,26,1,5,4,16,12,3.6,3.6,0,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,26/04/1983,34,10,19,17,52,46,3.2,3.297,3,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,28/03/1989,28,10,57,48,169,137,4.538,4.538,15,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,28/03/1989,28,10,57,48,169,137,3.3,3.224,15,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,02/09/1985,32,1,6,4,17,11,3,3,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,25/02/1980,37,1,6,4,17,9,2.965,2.965,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,09/02/1998,19,2,14,9,44,27,3.154,3.056,2,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,27/09/1995,22,1,5,2,16,6,2.572,2.572,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,11/01/1989,28,6,32,31,100,97,3.54,3.61,6,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,17/09/1989,28,10,59,56,187,170,3.671,3.61,12,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,17/09/1989,28,10,59,56,187,170,3.5,3.5,12,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,14/02/1990,27,5,38,20,118,63,2.383,2.851,9,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,28/09/1983,34,8,48,29,139,86,3.62,2.894,13,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,27/08/1994,23,1,7,2,22,6,1.167,2.407,1,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,19/03/1994,23,1,6,2,19,6,2.15,2.15,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,30/01/1996,21,6,35,33,109,103,3.13,3.439,6,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,07/04/1983,34,10,65,54,199,165,3.35,3.358,13,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,18/05/1993,24,2,15,7,48,21,2.312,2.809,3,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,21/02/1989,28,5,40,26,121,80,1.05,3.288,12,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,09/05/1986,31,9,53,52,156,152,4.619,4.619,8,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,09/05/1986,31,9,53,52,156,152,4.257,3.68,8,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,11/03/1985,32,2,7,5,22,16,0.525,2.932,1,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,27/07/1984,33,9,4,3,12,8,0,0,0,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,27/07/1984,33,9,4,3,12,8,3.073,3.187,0,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,30/11/1989,27,10,60,57,179,171,4.8,4.8,10,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,30/11/1989,27,10,60,57,179,171,4.25,3.82,10,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,09/12/0187,30,10,25,25,63,63,4.35,3.666,3,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,11/12/1989,27,2,36,10,107,31,1.125,2.303,10,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,08/03/1985,32,9,55,44,173,136,4.25,4.25,13,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,06/09/1982,35,2,6,0,19,0,0,1.547,1,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,13/02/1991,26,7,45,38,139,118,3.45,3.582,8,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,04/11/1993,24,3,21,10,68,31,0.793,2.751,6,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,30/11/1979,37,5,3,0,10,0,0.33,3.227,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,17/11/1977,40,9,18,16,43,37,3.3,3.256,3,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,17/10/1985,32,5,16,12,45,35,2.771,3.223,2,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,10/01/1994,23,10,41,40,124,120,3.85,4.152,7,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,10/01/1994,23,10,41,40,124,120,4,4,7,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,31/01/1992,25,9,60,56,186,170,4.5,4.5,10,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,24/10/1995,22,4,29,20,93,64,2.7,3.172,5,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,10/05/1993,24,2,32,8,104,24,1.77,1.746,7,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,26/10/1992,25,1,4,4,13,13,3.6,3.6,0,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,23/03/1995,22,1,5,2,16,6,2.703,2.703,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,29/08/1993,24,1,11,2,35,6,0.615,1.707,2,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,12/07/1983,34,1,6,2,19,6,2.808,2.808,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,24/06/1996,21,1,5,0,16,0,1.228,1.228,0,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,23/02/1996,21,5,28,25,88,79,3.75,3.593,5,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,15/04/1988,29,9,34,32,93,86,3.833,3.833,5,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,25/01/1996,21,1,3,1,10,3,3.14,3.14,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,19/11/1976,41,10,41,35,122,100,3.65,3.546,17,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,31/08/1987,30,10,65,59,192,170,4.361,4.361,10,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,31/08/1987,30,10,65,59,192,170,4,3.542,10,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,02/04/1993,24,1,5,0,16,0,1.734,1.734,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,16/11/1988,29,9,51,49,147,140,3.955,3.955,8,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,29/06/2005,12,7,36,5,123,14,0.3,2.059,7,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,13/06/1986,31,9,46,44,139,133,3.77,3.63,8,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,01/01/2000,17,2,10,7,32,22,2.828,3.488,1,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,09/12/1982,34,1,4,3,11,7,4,3.29,1,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,07/08/1979,38,9,4,4,10,10,4.2,4.2,1,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,07/10/1986,31,5,6,4,18,12,3.017,3.417,0,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,14/01/1995,22,1,15,6,46,18,1.88,2.595,2,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,17/12/1988,28,2,6,6,18,18,3.817,3.908,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,14/02/1990,27,7,27,26,81,78,4.1,3.683,4,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,25/04/1977,40,9,32,31,90,86,4.25,4.25,5,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,06/02/1995,22,1,5,0,16,0,0.338,0.338,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,04/03/1972,45,10,51,45,147,129,3.3,3.436,9,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,10/04/1993,24,1,6,5,19,16,3.7,3.474,1,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,02/12/1995,21,8,46,46,142,142,4.392,4.05,7,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,13/03/1985,32,10,65,57,194,170,3.95,3.56,12,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,13/03/1985,32,10,65,57,194,170,4.5,4.5,12,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,23/08/1987,30,1,4,1,13,3,2.835,2.835,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,21/10/1987,30,8,59,44,184,135,3.358,3.189,12,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,12/07/1994,23,2,18,11,57,33,3.413,2.805,3,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,29/01/1976,41,8,28,25,87,78,4.35,4.027,14,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,28/11/1989,27,1,3,0,9,0,1.217,1.217,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,30/08/1989,28,1,5,0,16,0,0.984,0.984,0,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,16/02/1981,36,4,9,4,29,12,2.293,2.763,2,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,06/07/1993,24,2,10,6,31,18,2.6,3.195,1,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,28/05/1994,23,1,15,2,48,6,0.035,0.897,3,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,08/11/1994,23,7,51,42,160,130,4.21,3.305,10,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,02/03/1986,31,10,10,9,22,20,4.125,4.125,1,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,02/03/1986,31,10,10,9,22,20,3.967,3.348,1,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,15/11/1986,31,2,8,2,24,4,2.23,3.04,1,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,04/06/1985,32,6,39,22,123,69,3.417,3.264,17,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,01/01/1997,20,1,4,2,13,6,3,3,0,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,28/01/1994,23,4,27,24,87,76,3.262,3.216,6,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,03/04/1991,26,6,51,34,156,102,3.463,3.254,13,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,07/10/1990,27,2,11,6,36,19,0.525,2.401,4,DESERTOR
INGENIERÍA INDUSTRIAL,Masculino,15/02/1988,29,5,19,17,57,51,3.56,3.795,3,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,31/01/1991,26,8,42,39,126,117,3.99,3.814,9,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,29/06/1981,36,5,14,12,46,39,3.032,3.601,3,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,30/09/1991,26,10,57,56,172,169,4,3.821,10,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,30/09/1991,26,10,57,56,172,169,4.5,4.5,10,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,28/04/1990,27,10,56,52,166,153,4.1,3.62,9,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,07/02/1980,37,10,54,44,170,132,3.45,3.394,16,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,08/01/1990,27,10,54,53,165,159,4.25,4.25,9,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,08/01/1990,27,10,54,53,165,159,3.975,4.179,9,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,20/12/1994,22,5,25,24,79,76,3.7,3.74,4,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,18/12/1989,27,2,7,5,22,16,3.225,2.982,5,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,09/07/1988,29,10,39,38,106,102,4.142,4.142,6,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,09/07/1988,29,10,39,38,106,102,4.05,4.085,6,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,15/05/1989,28,9,85,57,252,170,3.958,3.201,14,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,13/06/1994,23,7,36,35,113,109,3.24,3.816,7,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,11/09/1990,27,4,36,19,109,58,3.083,2.862,9,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,16/11/1990,27,4,5,4,16,13,3.384,3.35,0,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,25/02/1990,27,5,57,30,172,91,1.3,3.343,13,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,09/08/1986,31,10,25,25,63,63,4.083,4.083,4,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,20/08/1988,29,6,44,37,138,115,3.76,3.351,9,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,25/03/1992,25,1,11,8,32,21,2.874,3.15,1,DESERTOR
INGENIERÍA INDUSTRIAL,Femenino,09/08/1980,37,4,31,20,99,63,3.188,3.315,10,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,20/02/1992,25,6,33,31,103,97,3.238,3.743,6,ACTIVO
INGENIERÍA INDUSTRIAL,Femenino,15/06/1993,24,2,11,9,36,30,3.365,3.645,2,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,29/11/1984,32,10,48,47,138,134,3.5,3.886,7,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,27/11/1986,30,10,47,46,142,139,4.15,3.84,10,GRADUADO
INGENIERÍA INDUSTRIAL,Masculino,18/04/1984,33,10,11,11,23,23,3.5,3.783,1,GRADUADO
INGENIERÍA INDUSTRIAL,Femenino,01/03/1993,24,1,5,5,15,15,3.72,3.72,0,ACTIVO
INGENIERÍA INDUSTRIAL,Masculino,04/05/1975,42,7,51,41,160,128,4.1,3.274,13,DESERTOR
